domain,legitimacy_score,total_occurrences,in_spam,in_ham,sources,category
www.05-cray.category.unique.zaam.net\x01\x14\x14\x14.co.fr&#20;&#2;&#20;&#5;&#20;|https.am2002.goopt.com:8101<b,5,1,1,0,urls,spam
home.se,5,1,1,0,from,spam
grasshopper.net,5,1,1,0,,spam
sgic.fi,5,1,1,0,,spam
exite.com,5,1,1,0,from,spam
81.9.8.29,5,1,1,0,urls,spam
reliaquote.com,5,1,1,0,urls,spam
fast.net.au,5,1,1,0,from,spam
falconsoft.be,5,1,1,0,from,spam
e-investmentoptions.com,5,1,1,0,urls,spam
netninja.com,5,1,1,0,,spam
carmen.se,5,1,1,0,from,spam
theperfumebox.ie,5,1,1,0,from,spam
dt.co.kr,5,1,1,0,from,spam
loseweightfast!,5,1,1,0,,spam
www.2002dietspeci=,5,1,1,0,urls,spam
rockwoodinsurance.com,5,1,1,0,urls,spam
herbs4you.net,5,1,1,0,urls,spam
thepill4u.com,5,1,1,0,urls,spam
datacommarketing.com,5,1,1,0,from,spam
visosite.com,5,1,1,0,urls,spam
namesforeveryone.com,5,1,1,0,urls,spam
netnoise.com,5,1,1,0,,spam
iunhaw1.ed,5,1,1,0,,spam
ac2002.net,5,1,1,0,urls,spam
adsini.com,5,1,1,0,,spam
jobgalleries.com,5,1,1,0,,spam
netnovation.co.za,5,1,1,0,,spam
association.co.uk,5,1,1,0,from,spam
saiyan.com,5,1,1,0,,spam
resumevalet.com,5,1,1,0,from,spam
lifelong-income.com,5,1,1,0,urls,spam
paypal-profits.com,5,1,1,0,urls,spam
vol.com.ar,5,1,1,0,from,spam
goo.ne.jp,5,1,1,0,urls,spam
firstworld.net,5,1,1,0,,spam
iceypink.com,5,1,1,0,urls,spam
tesco.ie,5,1,1,0,"from, urls",spam
195.200.172.1,5,1,1,0,urls,spam
realtime.co.uk,5,1,1,0,urls,spam
emv2.com,5,1,1,0,from,spam
cdc55i.com,5,1,1,0,,spam
emarketinggurus.com,5,1,1,0,from,spam
66.46.145.35,5,1,1,0,urls,spam
netnook.com,5,1,1,0,,spam
www.812191955475675676734203545847582013@61.129.81.78,5,1,1,0,urls,spam
www.812191956757575734203545847582013@61.129.81.74,5,1,1,0,urls,spam
61.129.81.78,5,1,1,0,urls,spam
ccp.com,5,1,1,0,from,spam
netntico.net,5,1,1,0,,spam
netnow.net,5,1,1,0,,spam
getphentermine.com,5,1,1,0,urls,spam
netns.net,5,1,1,0,,spam
netnowinc.com,5,1,1,0,,spam
netnude.com,5,1,1,0,,spam
itera.ru,5,1,1,0,from,spam
npcc.net,5,1,1,0,,spam
ebook-info.com,5,1,1,0,urls,spam
conex.net,5,1,1,0,,spam
nan.ne.jp,5,1,1,0,from,spam
www.chi=,5,1,1,0,urls,spam
homebusiness.com,5,1,1,0,from,spam
pheromone-labs.com,5,1,1,0,urls,spam
ircinconline.com,5,1,1,0,urls,spam
youwin2.net,5,1,1,0,from,spam
66.230.217.86,5,1,1,0,urls,spam
easternisps.com,5,1,1,0,urls,spam
cohara.net,5,1,1,0,urls,spam
netmodule.com,5,1,1,0,from,spam
vdona.com,5,1,1,0,,spam
devilsdue.net,5,1,1,0,,spam
eircom.com,5,1,1,0,,spam
payless4ink.com,5,1,1,0,urls,spam
copydvdnow.com,5,1,1,0,urls,spam
bravenet.com,5,1,1,0,urls,spam
bcentral.com,5,1,1,0,urls,spam
linkstoyou.com,5,1,1,0,urls,spam
dogs.com,5,1,1,0,urls,spam
cgispy.com,5,1,1,0,urls,spam
mill.%61%66%66%69%6c%69%61%74%65%6e%65%74%74%2e%63%6f%6d,5,1,1,0,urls,spam
kali.com.cn,5,1,1,0,from,spam
aemail4u.com,5,1,1,0,from,spam
hepatomegalia.com,5,1,1,0,,spam
coolmail.net,5,1,1,0,,spam
dailybriefing.com,5,1,1,0,,spam
freshleadseveryday89.com,5,1,1,0,urls,spam
iiu.taint.org<,5,1,1,0,urls,spam
www.hyundaitrade.comthis,5,1,1,0,,spam
www.hyundaitrade.com<br,5,1,1,0,,spam
hyundaitrade.com,5,1,1,0,urls,spam
onet.pl,5,1,1,0,,spam
ltinet.com,5,1,1,0,,spam
attmail.com,5,1,1,0,,spam
kittiesinc.com,5,1,1,0,urls,spam
litou.com,5,1,1,0,from,spam
ad=2efr=2edoubleclick=2enet,5,1,1,0,,spam
conknet.com,5,1,1,0,,spam
mail.hssun,5,1,1,0,,spam
full-disclosure.com,5,1,1,0,urls,spam
interconnect.net,5,1,1,0,,spam
qblh.es,5,1,1,0,,spam
personal.ro,5,1,1,0,from,spam
co.ru,5,1,1,0,from,spam
cbs.dk,5,1,1,0,from,spam
168city.com,5,1,1,0,,spam
posithiv.ch,5,1,1,0,from,spam
263.net,5,1,1,0,from,spam
telecom.at,5,1,1,0,,spam
builtit4unow.com,5,1,1,0,urls,spam
buttonpushers.com,5,1,1,0,from,spam
www.usavem=,5,1,1,0,urls,spam
abel.math.umu.seq64438key=3d=,5,1,1,0,,spam
abel.math.umu.sea636149key=3d9658952=,5,1,1,0,,spam
tuxtla.com,5,1,1,0,from,spam
assetmarketingsystems.com,5,1,1,0,urls,spam
mikes.ca,5,1,1,0,from,spam
coinet.com,5,1,1,0,from,spam
66.231.133.201,5,1,1,0,urls,spam
bording.dk,5,1,1,0,from,spam
%68o%6de%2eeart%68link.net,5,1,1,0,urls,spam
z.com,5,1,1,0,from,spam
fastbizonline.com,5,1,1,0,urls,spam
imi-norgren.de,5,1,1,0,,spam
n-link.com,5,1,1,0,,spam
olympus.net,5,1,1,0,,spam
65.118.38.254,5,1,1,0,urls,spam
presidency.com,5,1,1,0,,spam
justice.com,5,1,1,0,from,spam
4xenical.com,5,1,1,0,urls,spam
61.129.81.72=,5,1,1,0,urls,spam
mbf.%61%66%66%69%6c%69%61%74%65%6e%65%74%74%2e%63%6f%6d,5,1,1,0,urls,spam
vpgate.com,5,1,1,0,urls,spam
nortel.com,5,1,1,0,,spam
canvest.com,5,1,1,0,,spam
webtv.com,5,1,1,0,,spam
abc-holdings.info,5,1,1,0,urls,spam
cyabadcredit.com,5,1,1,0,"from, urls",spam
global2000.com,5,1,1,0,urls,spam
pointcom.com,5,1,1,0,urls,spam
global2000.comclick,5,1,1,0,,spam
wwwmagazine.com,5,1,1,0,urls,spam
%62%61nn%65%64%63d.net,5,1,1,0,urls,spam
btimarketing.com,5,1,1,0,urls,spam
removefactory.comwith,5,1,1,0,,spam
freshairadv.com,5,1,1,0,from,spam
sapo.pt,5,1,1,0,from,spam
innet.com,5,1,1,0,,spam
ionet.net,5,1,1,0,,spam
virtual-mail.com,5,1,1,0,from,spam
nolimit.co.kr,5,1,1,0,,spam
netnautics.com,5,1,1,0,from,spam
ceu.com,5,1,1,0,urls,spam
comfortback.com,5,1,1,0,,spam
golden.net,5,1,1,0,,spam
cfw.com,5,1,1,0,,spam
bechtel.com,5,1,1,0,,spam
gamestats.com,5,1,1,0,,spam
r.lyco%73.com|redi%72%253%66h%252ec%2e%2540%256%34%744%25%32%65%350%6d%65gs%2e%25%36%33%6f%25%36%64%252f%2564%74%253%34%25%33%66h.%63.@%68%6fme.%65arth%6cink.n%65t,5,1,1,0,urls,spam
cypress.com,5,1,1,0,,spam
webramp.net,5,1,1,0,,spam
cwv.net,5,1,1,0,,spam
right.net,5,1,1,0,,spam
inline.com,5,1,1,0,,spam
usaserve.net,5,1,1,0,,spam
xnet.com,5,1,1,0,,spam
pdsinc.com,5,1,1,0,,spam
gwi.net,5,1,1,0,,spam
fgi.net,5,1,1,0,,spam
premier.net,5,1,1,0,,spam
value.net,5,1,1,0,,spam
vpm.com,5,1,1,0,,spam
wireweb.net,5,1,1,0,,spam
grove.net,5,1,1,0,,spam
cei.net,5,1,1,0,,spam
bignet.net,5,1,1,0,,spam
ezzi.net,5,1,1,0,,spam
getaway.net,5,1,1,0,,spam
realtybrokerage.com,5,1,1,0,,spam
dustdevil.com,5,1,1,0,,spam
onramp.net,5,1,1,0,,spam
tfsksu.net,5,1,1,0,,spam
203.197.254.12,5,1,1,0,urls,spam
1010110111011110101010101110101010101010101011010101010101010101101011010101010101010101010110101010101010101100010110111010101010100011010101101010101101@%6e%6f%74%2e%66%72%65%65%34%77%65%62%2e%6e%65%74,5,1,1,0,,spam
1010110111011110101010101110101010101010101011010101010101010101101011010101010101010101010110101010101010101100010110111010101010100011010101101010101101@%77%77%77%2e%67%74%65%72%2e%6e%65%74,5,1,1,0,,spam
1010110111011110101010101110101010101010101011010101010101010101101011010101010101010101010110101010101010101100010110111010101010100011010101101010101101@%77%77%77%2e%70%61%67%65%72%65%61%6c%6d%2e%63%6f%6d,5,1,1,0,,spam
1010110111011110101010101110101010101010101011010101010101010101101011010101010101010101010110101010101010101100010110111010101010100011010101101010101101@%77%77%77%2e%7a%68%65%6e%67%78%69%6e%67%2e%63%6f%6d%2e%63%6e,5,1,1,0,,spam
1101101101101010101110101010101010100110101010101010101010110101011011010101010101010101101101010101010101010101010101010101010101010101010101010101010101010101010101010101010101@%77%77%77%2e%62%6c%75%65%73%2e%72%75,5,1,1,0,,spam
%31%30%31%31%30%31%31%31%30%31%31%31%31%30%31%30%31%30%31%30%31%30%31%31%31%30%31%30%31%30%31%30%31%30%31%30%31%30%31%30%31%30%31%31%30%31%30%31%30%31%30%31%30%31%30%31%30%31%30%31%30%31%31%30%31%30%31%31%30%31%30%31%30%31%30%31%30%31%30%31%30%31%30%31%30%31%30%31%30%31%31%30%31%30%31%30%31%30%31%30%31%30%31%30%31%30%31%31%30%30%30%31%30%31%31%30%31%31%31%30%31%30%31%30%31%30%31%30%31%30%30%30%31%31%30%31%30%31%30%31%31%30%31%30%31%30%31%30%31%31%30%31@%77%77%77%2e%67%74%65%72%2e%6e%65%74,5,1,1,0,,spam
1101101101101010101110101010101010100110101010101010101010110101011011010101010101010101101101010101010101010101010101010101010101010101010101010101010101010101010101010101010101@%77%77%77%2e%65%73%61%6c%65%73%32%2e%63%6f%6d,5,1,1,0,,spam
1101101101101010101110101010101010100110101010101010101010110101011011010101010101010101101101010101010101010101010101010101010101010101010101010101010101010101010101010101010101@%77%77%77%2e%73%61%6f%2e%72%75,5,1,1,0,,spam
nifty.ne.jp,5,1,1,0,from,spam
roadrunner.com,5,1,1,0,,spam
scio.co.jp,5,1,1,0,from,spam
mcgraw-hill.com,5,1,1,0,,spam
easternslopeinn.com,5,1,1,0,,spam
isaac.net,5,1,1,0,,spam
%72.%6cycos.c%6fm|redir%253%66g%2en%252%65%2540dt%34%252e5%25%330%25%36d%65gs.com%25%32f%64%25%3744%25%33f%67%2e%6e.@h%6fme.eart%68link%2enet,5,1,1,0,urls,spam
aandatruckservices.com,5,1,1,0,,spam
virtualisys.com,5,1,1,0,,spam
isd.net,5,1,1,0,,spam
mwbb.com,5,1,1,0,,spam
eskimo.com,5,1,1,0,,spam
lords.com,5,1,1,0,,spam
gmacm.com,5,1,1,0,,spam
rational.com,5,1,1,0,,spam
cal.net,5,1,1,0,,spam
members.tripod,5,1,1,0,urls,spam
iland.net,5,1,1,0,,spam
tvutel.com,5,1,1,0,,spam
centuryinter.net,5,1,1,0,,spam
wolfenet.com,5,1,1,0,,spam
wksn.com,5,1,1,0,,spam
scsn.net,5,1,1,0,,spam
linkline.com,5,1,1,0,,spam
bayou.com,5,1,1,0,,spam
mgmainnet.com,5,1,1,0,,spam
advant.com,5,1,1,0,,spam
vaxxine.com,5,1,1,0,,spam
denver.net,5,1,1,0,,spam
nponline.net,5,1,1,0,,spam
ihermes.com,5,1,1,0,,spam
optintde.com,5,1,1,0,urls,spam
%31%30%31%31%30%31%31%31%30%31%31%31%31%30%31%30%31%30%31%30%31%30%31%31%31%30%31%30%31%30%31%30%31%30%31%30%31%30%31%30%31%30%31%31%30%31%30%31%30%31%30%31%30%31%30%31%30%31%30%31%30%31%31%30%31%30%31%31%30%31%30%31%30%31%30%31%30%31%30%31%30%31%30%31%30%31%30%31%30%31%31%30%31%30%31%30%31%30%31%30%31%30%31%30%31%30%31%31%30%30%30%31%30%31%31%30%31%31%31%30%31%30%31%30%31%30%31%30%31%30%30%30%31%31%30%31%30%31%30%31%31%30%31%30%31%30%31%30%31%31%30%31@%77%77%77%2e%72%65%71%75%65%73%74%65%64%69%6e%66%6f%2e%6e%65%74,5,1,1,0,,spam
61.172.250.139,5,1,1,0,urls,spam
lyceum.com,5,1,1,0,,spam
fietz.de,5,1,1,0,from,spam
spinfinder.com,5,1,1,0,from,spam
66.64.68.157,5,1,1,0,urls,spam
zaleos.com,5,1,1,0,urls,spam
horizonbiz.com,5,1,1,0,from,spam
sprintpcs.com,5,1,1,0,urls,spam
208.155.108.170,5,1,1,0,urls,spam
grenet.fr,5,1,1,0,from,spam
www.platinu=,5,1,1,0,urls,spam
realty-global.net,5,1,1,0,,spam
platinumpills.com,5,1,1,0,urls,spam
1cis.com,5,1,1,0,urls,spam
playful.com,5,1,1,0,from,spam
209.203.174.5,5,1,1,0,urls,spam
209.203.174.4,5,1,1,0,urls,spam
209.203.174.6,5,1,1,0,urls,spam
209.203.174.9,5,1,1,0,urls,spam
%72.%6cy%63os%2ec%6fm|%72%65%64i%72%25%33%66%25%361%252%65%2566.%2540d%2574%25%334%2e%350%6d%2565gs.%2563o%6d%252fdt4%253%66a%252ef.@%68ome.ea%72th%6cink.n%65t,5,1,1,0,urls,spam
9home.net,5,1,1,0,urls,spam
51software.net,5,1,1,0,urls,spam
pipeline.com,5,1,1,0,from,spam
netexplorer.com,5,1,1,0,urls,spam
61.129.81.7=,5,1,1,0,urls,spam
standardlifeofindiana.com,5,1,1,0,urls,spam
virata.com,5,1,1,0,,spam
hot-babies-live.com,5,1,1,0,urls,spam
a-email.newsletters.ckync.com<,5,1,1,0,urls,spam
ckync.com,5,1,1,0,urls,spam
hot-babies.com,5,1,1,0,urls,spam
a-email.newsletters.ckync.com&nbsp;&nbsp;,5,1,1,0,,spam
www.thezs.=,5,1,1,0,urls,spam
intellicorp.com,5,1,1,0,,spam
netsurf.de,5,1,1,0,from,spam
candw.ky,5,1,1,0,,spam
xxlhost.de,5,1,1,0,urls,spam
vijay-ent.com,5,1,1,0,,spam
home46swinternet.co.uk,5,1,1,0,,spam
www.1=,5,1,1,0,urls,spam
66.81.13.26,5,1,1,0,urls,spam
66.81.1=,5,1,1,0,urls,spam
100ideas.com,5,1,1,0,urls,spam
millbrook.com,5,1,1,0,urls,spam
hipaa-iq.com,5,1,1,0,urls,spam
wscr.com,5,1,1,0,urls,spam
mdvip.com,5,1,1,0,urls,spam
nasd.com,5,1,1,0,urls,spam
sportshealthnet.com,5,1,1,0,urls,spam
www.nasd.com<,5,1,1,0,urls,spam
suncapitalinc.com,5,1,1,0,urls,spam
digitalingenuity.com,5,1,1,0,urls,spam
patient-pay.com,5,1,1,0,urls,spam
nurel.net,5,1,1,0,"from, urls",spam
applytools.com,5,1,1,0,urls,spam
www.sec.gov<,5,1,1,0,urls,spam
marketwatchcorp.com,5,1,1,0,urls,spam
ibxg.com,5,1,1,0,urls,spam
cyber-care.net,5,1,1,0,urls,spam
meridian-data.com,5,1,1,0,,spam
etrademail.com,5,1,1,0,,spam
mol.mn,5,1,1,0,,spam
nicereturns12.com,5,1,1,0,,spam
sprynet.com,5,1,1,0,,spam
inbox.lv,5,1,1,0,,spam
toners3.info,5,1,1,0,urls,spam
kuhleersparnis.ch,5,1,1,0,urls,spam
saintmail.net,5,1,1,0,from,spam
e365.cc,5,1,1,0,urls,spam
bidstogo.biz,5,1,1,0,"from, urls",spam
emmarket.com,5,1,1,0,urls,spam
fallingrock.net,5,1,1,0,,spam
severoffer.com,5,1,1,0,urls,spam
list21.com,5,1,1,0,,spam
www.frontl=,5,1,1,0,urls,spam
pro.net,5,1,1,0,,spam
abs.net,5,1,1,0,,spam
aegeansun.com,5,1,1,0,,spam
saveoninks.com,5,1,1,0,urls,spam
bdtp.com,5,1,1,0,,spam
gensets.com,5,1,1,0,,spam
webcamzz.dr.aggo,5,1,1,0,urls,spam
ccdv.com,5,1,1,0,,spam
fensende.com,5,1,1,0,,spam
pitching.com,5,1,1,0,,spam
imkit.com,5,1,1,0,from,spam
tomgreen.com,5,1,1,0,,spam
www.resumemailman.com<,5,1,1,0,urls,spam
inkprice.net,5,1,1,0,urls,spam
64.21.33.223,5,1,1,0,urls,spam
aac.com.tw,5,1,1,0,urls,spam
nospam1.com,5,1,1,0,urls,spam
211.154.135.98,5,1,1,0,urls,spam
industrialac.com,5,1,1,0,,spam
anime-3in1.com,5,1,1,0,urls,spam
rapemux.com,5,1,1,0,urls,spam
zoo-3in1.com,5,1,1,0,urls,spam
incest-3in1.com,5,1,1,0,urls,spam
209.202.177.149,5,1,1,0,urls,spam
ntmllc.com,5,1,1,0,urls,spam
templatestyles.com,5,1,1,0,from,spam
kunmail.com,5,1,1,0,from,spam
65.172.81.187,5,1,1,0,urls,spam
rape-sex.com,5,1,1,0,urls,spam
kagi.com,5,1,1,0,,spam
rebackee.com,5,1,1,0,"from, urls",spam
www.rebackee.com=22,5,1,1,0,urls,spam
northcove.com,5,1,1,0,,spam
netfict.com,5,1,1,0,from,spam
dtk.com.tw,5,1,1,0,from,spam
80-20initiative.net,5,1,1,0,from,spam
blade.net,5,1,1,0,,spam
216.190.209.155,5,1,1,0,urls,spam
speededelivery.com,5,1,1,0,from,spam
bboy.com,5,1,1,0,from,spam
saoviet.com,5,1,1,0,"from, urls",spam
domainrs.com,5,1,1,0,urls,spam
tencongty.com,5,1,1,0,urls,spam
francenet.fr,5,1,1,0,from,spam
web4hostplus.com,5,1,1,0,urls,spam
alpha.net,5,1,1,0,,spam
protech.com,5,1,1,0,,spam
mak.com,5,1,1,0,,spam
onslowonline.net,5,1,1,0,,spam
pathway.com,5,1,1,0,,spam
livjm.ac.uk,5,1,1,0,,spam
zynet.co.uk,5,1,1,0,,spam
mtl.pl,5,1,1,0,,spam
axses.net,5,1,1,0,,spam
metrojokes.com,5,1,1,0,urls,spam
spamcop.net,5,1,1,0,,spam
heanet.ie,5,1,1,0,from,spam
fastactingviagra.com,5,1,1,0,urls,spam
63.205.154.38,5,1,1,0,urls,spam
batnet.com,5,1,1,0,,spam
rapid-mortgage.com,5,1,1,0,urls,spam
cam.ac.uk,5,1,1,0,,spam
ecsports.net,5,1,1,0,,spam
eclipseonline.net,5,1,1,0,,spam
edacom.de,5,1,1,0,,spam
211.154.134=,5,1,1,0,urls,spam
210.201.52.130,5,1,1,0,urls,spam
gomail.com.ua,5,1,1,0,from,spam
foreclosuretraining.com,5,1,1,0,urls,spam
hotbot.com,5,1,1,0,from,spam
ai.com,5,1,1,0,,spam
209.50.252.161,5,1,1,0,urls,spam
ireaye.net,5,1,1,0,,spam
mydtmm.com,5,1,1,0,urls,spam
viplook.net,5,1,1,0,from,spam
ceiak.com,5,1,1,0,,spam
www.inkjetexperts.com;return,5,1,1,0,urls,spam
gt.ca,5,1,1,0,from,spam
perspectivesoftroy.com,5,1,1,0,,spam
leasend.com,5,1,1,0,,spam
mediaetc.com,5,1,1,0,,spam
southeast.net,5,1,1,0,,spam
netacc.net,5,1,1,0,,spam
80.71.65.57,5,1,1,0,urls,spam
univie.ac.at,5,1,1,0,from,spam
gamingclub.com,5,1,1,0,urls,spam
www.seeke=,5,1,1,0,urls,spam
orbitalcasino.com,5,1,1,0,urls,spam
quicksilvercasino.com,5,1,1,0,urls,spam
showdowncasino.com,5,1,1,0,urls,spam
gamblingfederation.com,5,1,1,0,urls,spam
capitalcasino.com,5,1,1,0,urls,spam
aceshigh.com,5,1,1,0,urls,spam
flashvegas.com,5,1,1,0,urls,spam
homecasino.com,5,1,1,0,urls,spam
jackpotcity.com,5,1,1,0,urls,spam
riverbelle.com,5,1,1,0,urls,spam
luckynugget.com,5,1,1,0,urls,spam
endlessopportunitieshotline.com,5,1,1,0,urls,spam
sinatown.com,5,1,1,0,from,spam
123turnkey.com,5,1,1,0,urls,spam
64.90.178.99,5,1,1,0,urls,spam
expage.com,5,1,1,0,urls,spam
hotmaill.com,5,1,1,0,from,spam
eprofitzone.biz,5,1,1,0,urls,spam
awwi.net,5,1,1,0,,spam
bbs-la.com,5,1,1,0,,spam
cis.net,5,1,1,0,,spam
emeraldcoast.com,5,1,1,0,,spam
legaliq.info,5,1,1,0,urls,spam
maktoob.com,5,1,1,0,from,spam
practicaltechnology.net,5,1,1,0,urls,spam
mailoffers4you.com,5,1,1,0,urls,spam
teleweb.at,5,1,1,0,from,spam
59i.net,5,1,1,0,urls,spam
www.americanteensluts.=,5,1,1,0,urls,spam
easycream.com,5,1,1,0,urls,spam
yangg.net,5,1,1,0,from,spam
netway.at,5,1,1,0,,spam
foreclosureschool.com,5,1,1,0,urls,spam
thefragile.com,5,1,1,0,,spam
edtnmail.com,5,1,1,0,from,spam
sosinet.net,5,1,1,0,,spam
insightmag.com,5,1,1,0,urls,spam
conservativebookservice.com,5,1,1,0,urls,spam
broadbandpublisher.com,5,1,1,0,from,spam
333223.com,5,1,1,0,from,spam
cosimo.net,5,1,1,0,,spam
johnmole.com,5,1,1,0,,spam
atlas.cz,5,1,1,0,from,spam
geocel.com,5,1,1,0,urls,spam
myrxexpress.com,5,1,1,0,urls,spam
movieland.com,5,1,1,0,,spam
avana.net,5,1,1,0,,spam
bulkherbal.com,5,1,1,0,urls,spam
iwin.com,5,1,1,0,urls,spam
realestatefortunes.com,5,1,1,0,urls,spam
bals-ash.co.uk,5,1,1,0,,spam
weginc.com,5,1,1,0,urls,spam
cardsinadvance.com,5,1,1,0,"from, urls",spam
cgocable.net,5,1,1,0,,spam
040206.com,5,1,1,0,from,spam
88998.com,5,1,1,0,,spam
dspis.co.il,5,1,1,0,from,spam
bsnet.com.br,5,1,1,0,from,spam
thecasinothemepark.com,5,1,1,0,urls,spam
vtge.com,5,1,1,0,urls,spam
bigcharts.com,5,1,1,0,urls,spam
let.to,5,1,1,0,urls,spam
sandbox.com,5,1,1,0,urls,spam
all-life-ins.com,5,1,1,0,urls,spam
www.all-life,5,1,1,0,urls,spam
date.com,5,1,1,0,urls,spam
informland.co.kr,5,1,1,0,"from, urls",spam
www.informland.co.kr<,5,1,1,0,urls,spam
www.informland.co.kr=20,5,1,1,0,,spam
www.informlan=,5,1,1,0,urls,spam
mydemaildb.com,5,1,1,0,,spam
209.210.237.195,5,1,1,0,urls,spam
clickxchange.com,5,1,1,0,,spam
64.4.22.250,5,1,1,0,urls,spam
vqsoft.com,5,1,1,0,,spam
3286983112,5,1,1,0,urls,spam
www.interstingproducts777.com%40w=,5,1,1,0,,spam
www.interstingproducts777.com%=,5,1,1,0,,spam
www.myratedoctor.com=,5,1,1,0,urls,spam
pornstarsxtra.com,5,1,1,0,urls,spam
hotsexshows.com,5,1,1,0,from,spam
domain.com,5,1,1,0,,spam
goldenbay.com.cy,5,1,1,0,from,spam
wfol.net,5,1,1,0,,spam
proleadcom.com,5,1,1,0,urls,spam
win.net,5,1,1,0,,spam
bellsouth.com,5,1,1,0,,spam
com.cc,5,1,1,0,from,spam
amouse.net,5,1,1,0,,spam
pouch.com,5,1,1,0,,spam
1stconnect.com,5,1,1,0,,spam
data56.com,5,1,1,0,,spam
ultimateemail.com,5,1,1,0,,spam
printpal.net,5,1,1,0,urls,spam
bfast.com,5,1,1,0,urls,spam
marketingontarget.net,5,1,1,0,"from, urls",spam
sinamail.com,5,1,1,0,,spam
snine.com,5,1,1,0,from,spam
gateway.de,5,1,1,0,,spam
petcarerx.com,5,1,1,0,urls,spam
thedgroup.com,5,1,1,0,,spam
newnorth.net,5,1,1,0,,spam
64.227.172.50,5,1,1,0,urls,spam
moneyfromthetree.com,5,1,1,0,urls,spam
mailru.com,5,1,1,0,from,spam
localhost.com,5,1,1,0,,spam
busnweb.com,5,1,1,0,from,spam
www.a=,5,1,1,0,urls,spam
awah.net,5,1,1,0,urls,spam
infobytel.com,5,1,1,0,urls,spam
giga.net.tw,5,1,1,0,from,spam
rediff.com,5,1,1,0,from,spam
seed.net.tw,5,1,1,0,from,spam
centralbank.com,5,1,1,0,from,spam
images.digit=,5,1,1,0,urls,spam
images.digitalcompa=,5,1,1,0,urls,spam
digitalmortgag=,5,1,1,0,urls,spam
images=,5,1,1,0,urls,spam
digitalmortgage.c=,5,1,1,0,urls,spam
digitalmortgage=,5,1,1,0,urls,spam
images.digitalcompany.=,5,1,1,0,urls,spam
images.d=,5,1,1,0,urls,spam
images.digitalcompany=,5,1,1,0,urls,spam
im=,5,1,1,0,urls,spam
digitalmortgage.cc,5,1,1,0,"from, urls",spam
digitalcompany.cc,5,1,1,0,urls,spam
digitalmort=,5,1,1,0,urls,spam
images.digitalcomp=,5,1,1,0,urls,spam
ukprankcalls.com,5,1,1,0,urls,spam
starmail.com,5,1,1,0,from,spam
nb.net,5,1,1,0,,spam
ndnet.net,5,1,1,0,,spam
supereva.it,5,1,1,0,urls,spam
chello.at,5,1,1,0,from,spam
carrier.co.at,5,1,1,0,from,spam
www.everyoung-gh.net=22,5,1,1,0,urls,spam
www.everyoung-g=,5,1,1,0,urls,spam
everyoung-gh.net,5,1,1,0,urls,spam
www.everyoung-gh.net<,5,1,1,0,urls,spam
telekbird.com.cn,5,1,1,0,from,spam
exclusiveinternetoffer.com,5,1,1,0,,spam
koalas.com,5,1,1,0,,spam
nternet.com,5,1,1,0,,spam
rcn.com,5,1,1,0,,spam
mcs.com,5,1,1,0,,spam
mcs.net,5,1,1,0,,spam
bigpond.com,5,1,1,0,,spam
spamlaws.com,5,1,1,0,urls,spam
e-kolay.net,5,1,1,0,from,spam
ecki.com,5,1,1,0,,spam
clik4you.com,5,1,1,0,urls,spam
eddyco.com,5,1,1,0,,spam
elmoswelt.de,5,1,1,0,,spam
money-helps.com,5,1,1,0,urls,spam
electroweb.com,5,1,1,0,,spam
eisdn.de,5,1,1,0,,spam
edinformatics.com,5,1,1,0,,spam
elkcreeksports.com,5,1,1,0,,spam
eeggs.com,5,1,1,0,,spam
embark.com,5,1,1,0,,spam
ecuadorarts.com,5,1,1,0,,spam
education-world.com,5,1,1,0,,spam
ekuhnle.de,5,1,1,0,,spam
elitecomputershop.com,5,1,1,0,,spam
edv-service-shop.de,5,1,1,0,,spam
electritek.com,5,1,1,0,,spam
emailchoice.com,5,1,1,0,,spam
emery.com,5,1,1,0,,spam
einkauf-center.de,5,1,1,0,,spam
dunyagazetesi.com.tr,5,1,1,0,from,spam
yahoo.com.sg,5,1,1,0,,spam
artmarket.com,5,1,1,0,"from, urls",spam
artprice.com,5,1,1,0,urls,spam
mailsouthcarolina.com,5,1,1,0,from,spam
godsmell.co.kr,5,1,1,0,urls,spam
www.godsme=,5,1,1,0,urls,spam
hotmal.com,5,1,1,0,from,spam
yahoo.co.kr,5,1,1,0,urls,spam
www.godsmell=,5,1,1,0,urls,spam
ba.no,5,1,1,0,from,spam
audible.com,5,1,1,0,urls,spam
sixnet-io.com,5,1,1,0,"from, urls",spam
sswt.com,5,1,1,0,,spam
edrugsource.com,5,1,1,0,urls,spam
l=,5,1,1,0,urls,spam
adtrader.com,5,1,1,0,urls,spam
nipponforex.com,5,1,1,0,"from, urls",spam
nipponforex.co=,5,1,1,0,urls,spam
linkexchange.com,5,1,1,0,urls,spam
www.nipponfore=,5,1,1,0,urls,spam
qwest.net,5,1,1,0,,spam
kingmax.com.tw,5,1,1,0,from,spam
texnet.net,5,1,1,0,,spam
zoomnet.net,5,1,1,0,,spam
start.resumerabbit.com<br,5,1,1,0,urls,spam
sancristobalsa.net,5,1,1,0,urls,spam
fastgroupsa.com,5,1,1,0,from,spam
realpropertymagazine.com,5,1,1,0,urls,spam
easy-signup.com,5,1,1,0,urls,spam
infonet.com,5,1,1,0,from,spam
kahkaha.com,5,1,1,0,from,spam
dostmail.com,5,1,1,0,from,spam
